id	type_object_name	stock_object_issue_price	stock_object_launch_date	stock_object_symbol
4c8cdc7d-6c3a-7d85-3305-fec89eeb4ba7	康恩贝	8.25	2004-04-12	600572
bc215f44-e445-be57-c7d4-30c26ee1042f	惠泉啤酒	7.44	2003-02-26	600573
d9747994-7119-03e7-1517-f1779ec24e57	皖江物流	7.08	2003-03-28	600575
742525e6-75c7-224b-0e43-5bb136cb0ac2	万家文化	6.28	2003-02-20	600576
2c748763-a447-eacf-3535-d05806b4468e	精达股份	9.90	2002-09-11	600577
aca69d94-9f7a-8b80-c782-accab71df3ae	京能电力	5.00	2002-05-10	600578
540fd12f-9cf1-8155-227a-980c359ac05e	天华院	5.00	2002-08-09	600579
eb2cf3ad-8672-a0dd-bda5-0b7d8a2a037d	卧龙电气	8.28	2002-06-06	600580
d8e38417-f77f-a849-3a1a-e2517193337e	八一钢铁	7.38	2002-08-16	600581
6578cf96-7160-43fb-cb60-ff122d428608	天地科技	12.48	2002-05-15	600582
6f332cf3-252b-7c9f-7558-6229ba130391	海油工程	9.60	2002-02-05	600583
ae207d2d-8806-10e0-f5a2-dc5e9585a04a	长电科技	7.19	2003-06-03	600584
44bcb37b-d29e-4b21-7050-681a98fe4a5f	海螺水泥	 	2002-02-07	600585
a6f1b6a9-e407-d1d8-94c0-10d142f9afde	金晶科技	9.58	2002-08-15	600586
a5883aa1-4fa3-1311-cfd9-c78393b40e27	新华医疗	9.20	2002-09-27	600587
aebbf0e8-90f5-e844-1377-02af4e2b01a1	用友网络	36.68	2001-05-18	600588
591fa0ff-d1de-befa-726d-34ee8cd0e57c	广东榕泰	9.90	2001-06-12	600589
5c3fce27-b039-7711-f92f-ee8367f38d3a	泰豪科技	4.76	2002-07-03	600590
52027d9b-9708-3a7d-68bf-739ca6e2805e	*ST上航	5.33	2002-10-11	600591
4e8cd75b-3788-7ad0-e791-b9f85a1ae8a9	龙溪股份	6.00	2002-08-05	600592
5b34642b-9c24-3cb6-c5b8-6838f72950e3	大连圣亚	7.71	2002-07-11	600593
a6bf473e-b668-5bdb-5436-0df3ae57a3dd	益佰制药	14.40	2004-03-23	600594
35e4502a-30ba-2b42-989a-89dcfe2b9297	中孚实业	8.30	2002-06-26	600595
eb786800-4554-e816-893b-5c1e55d1dbac	新安股份	7.30	2001-09-06	600596
ecd87591-74a4-b883-4a67-70ef614b4384	光明乳业	6.50	2002-08-28	600597
8c843707-6686-bc69-5d10-925ed48f4edb	北大荒	5.38	2002-03-29	600598
54e18a74-d48e-1066-a2df-f11d8082c3fb	熊猫金控	10.00	2001-08-28	600599
f9feff07-e24f-21a5-602e-ebf628cb6023	青岛啤酒	 	1993-08-27	600600
c2dc83fb-77d1-3ed4-c09e-9b95ea6564b4	方正科技	50.00	1990-12-19	600601
f8003054-09b9-aeb4-0037-8f05516fed87	云赛智联	102.00	1990-12-19	600602
457330f7-04e5-8b4d-d626-1b2b6bc43d97	广汇物流	10.00	1992-01-13	600603
081f00bc-2f9b-1edc-6ab1-0f6d5b471fda	市北高新	38.00	1992-03-27	600604
3a20e450-8633-d950-eb13-79b40499d595	汇通能源	24.00	1992-03-27	600605
443ced8e-785a-948a-944e-393387b61fad	绿地控股	35.00	1992-03-27	600606
ac022081-8b8b-a087-988b-44a49bfa59ba	上实医药	43.00	1992-03-27	600607
4e29c7d6-7f86-45bd-73e7-71d8af23d81c	*ST沪科	28.00	1992-03-27	600608
d6ce5853-77fe-13a6-ebf5-7ae55cc62d0f	金杯汽车	100.00	1992-07-24	600609
6334acdd-5b70-6943-d91f-85af9d9f7b08	中毅达	 	1992-08-05	600610
4180a7ab-7b98-8df5-54b4-c3c70947a483	大众交通	 	1992-08-07	600611
1b0f2b48-b95c-b690-b482-dc2be3b813bc	老凤祥	40.00	1992-08-14	600612
dbd43cba-4cc3-abdb-0b05-edb5383fef7b	神奇制药	72.00	1992-08-20	600613
f7d8e727-5c40-efd9-e292-c62640b0a70d	鹏起科技	35.00	1992-08-28	600614
98552472-5ccd-3904-231d-aa3fe648eb12	丰华股份	55.00	1992-09-10	600615
c67a785d-e3b5-0984-9763-28c4f6f3fc04	金枫酒业	58.00	1992-09-29	600616
67726712-51d0-f612-5e54-c15f14add1e2	国新能源	55.80	1992-10-13	600617
1e02eea5-0067-2465-d769-6d2139e04f17	氯碱化工	54.00	1992-11-13	600618
32103d47-d330-5d93-abe4-3cb51782cc64	海立股份	48.00	1992-11-16	600619
09418238-c422-3193-fe93-21d4ad06152e	天宸股份	50.00	1992-11-17	600620
9a9a5308-ee44-0b80-ce44-ea59515c11d7	华鑫股份	42.00	1992-12-02	600621
cc925456-1050-da97-34a8-683282bc6a43	嘉宝集团	50.00	1992-12-03	600622
36086270-4743-5230-0e15-56f103efc010	华谊集团	68.00	1992-12-04	600623
72c6d97e-4b69-6b2f-54bc-999a3af6c967	复旦复华	52.00	1993-01-05	600624
d4427188-e091-1b8a-5fcb-e8b3862e7c1a	PT水仙	46.00	1993-01-06	600625
dce414c4-d4c1-c349-9c7a-d4cc0491dab2	申达股份	30.00	1993-01-07	600626
d8ca978d-a3a7-d166-ebe1-a19c0d6d8cd2	上电股份	44.00	1993-01-18	600627
73a13227-66a2-f221-446b-bc533efa7f51	新世界	88.00	1993-01-19	600628
ee0587a5-7773-1ea1-e35d-4ae83dd4d1ab	华建集团	22.00	1993-02-09	600629
0e1dee2b-d184-bda6-48e4-449ba702c417	龙头股份	38.00	1993-02-09	600630
a1ef7148-1c60-c0a9-d1c7-b29ea27bf5ae	百联股份	89.00	1993-02-19	600631
078272e6-374d-4191-dd39-660521d3c2e9	浙数文化	56.60	1993-03-04	600633
1b0690e4-e49f-f5cf-d818-2d073e4cbedd	富控互动	40.00	1993-03-04	600634
1da2914a-6879-6f29-257e-90010bf2deda	大众公用	35.00	1993-03-04	600635
6b9dc130-0207-0543-7cfb-5c999ee3800b	*ST爱富	34.00	1993-03-16	600636
eb6e42c7-3803-f80d-7e91-4722c7a1953c	东方明珠	48.00	1993-03-16	600637
5b0b5420-095a-eea0-0860-4e44e6c1ca95	新黄浦	60.80	1993-03-26	600638
df7efcd6-4b10-2f8b-1c48-4b7770d8389c	浦东金桥	25.00	1993-03-26	600639
ad79e7ae-e4eb-d2c8-f181-76e04dd1588e	号百控股	51.80	1993-04-07	600640
2978c993-902c-e91c-2773-18d98f7e7f4f	万业企业	12.00	1993-04-07	600641
a34ad331-0702-5cce-4937-c27319ee9f68	申能股份	28.00	1993-04-16	600642
023ed41f-0156-e3d2-166f-53a81890bec4	爱建集团	70.00	1993-04-26	600643
548a4b60-c96d-5034-b728-715950daa467	乐山电力	1.00	1993-04-26	600644
80a2b30f-3af9-8073-5ce4-ddf5cc85fb17	中源协和	50.00	1993-05-04	600645
201812da-17e7-5a3d-ad90-2e94b124a2e3	ST国嘉	36.00	1993-05-04	600646
a3d4f61f-992b-3f91-efe1-a5b92130ecc4	同达创业	32.80	1993-05-04	600647
4314e9f1-5934-2f31-1037-84200cf254fc	外高桥	28.00	1993-05-04	600648
43e8ffc4-a212-36d4-5845-215c4ac0740c	城投控股	30.00	1993-05-18	600649
fabc03e6-813b-2d9a-ef51-14c2efe7550c	锦江投资	52.00	1993-06-07	600650
891d4c47-3700-7258-be43-e1261d3ecc7e	飞乐音响	7.00	1990-12-19	600651
7d5ea7b4-28ec-a1c5-5d2c-6456cc957116	游久游戏	50.00	1990-12-19	600652
6d0cdc61-8c49-54f1-a062-30fa7d119e7a	申华控股	15.00	1990-12-19	600653
dc1d713b-606f-0393-34e8-b10cf841f99c	*ST中安	100.00	1990-12-19	600654
9adff43b-93d7-7800-aeca-0ac15fc56175	豫园商城	80.00	1992-09-02	600655
42696b96-f4bb-f5db-9548-56ff032b8cd6	退市博元	100.00	1990-12-19	600656
183c56f5-d383-b1e8-3f2c-c98717602a00	信达地产	1.50	1993-05-24	600657
654a8303-2d9b-2334-d8ff-55a6f7bf4227	电子城	2.00	1993-05-24	600658
bf5da729-72a2-8c89-ba51-d53a9535b4be	*ST花雕	1.35	1993-05-28	600659
7858288b-2f2c-a5fa-8f2b-0f82253a39a7	福耀玻璃	1.50	1993-06-10	600660
45cdd13e-4f16-36a3-7e96-68a1d6263dbe	新南洋	55.80	1993-06-14	600661
c0a2aca1-5b4f-7f7e-da4a-a8fbaad418ae	强生控股	28.50	1993-06-14	600662
b0f5ee34-2ce6-4c88-c785-b4ec2efacda0	陆家嘴	2.80	1993-06-28	600663
96f3c1fc-8543-195a-178c-bce3065e4c39	哈药股份	50.00	1993-06-29	600664
7bb1dba5-f9f1-230e-355e-c7faaeb546e5	天地源	28.00	1993-07-09	600665
d92e76fb-daf1-bfbc-1657-19f9e081c0d9	奥瑞德	1.00	1993-07-12	600666
4ddbb3b4-f8b9-c0da-0464-e859b700d5fc	太极实业	3.60	1993-07-28	600667
6ee06894-e140-90ab-4cbf-554917921e96	尖峰集团	2.80	1993-07-28	600668
4a2b6088-92f4-c204-5c68-0ceb27af19cd	*ST鞍成	1.00	1993-08-06	600669
8a88aa2a-315f-c7aa-bb52-043a19086260	*ST斯达	1.00	1993-08-09	600670
43378b1c-c27c-f136-ce6e-c99b95979b6b	天目药业	1.00	1993-08-23	600671
853173c7-f44a-9bea-f15b-bfb92f1c4816	*ST华圣	1.00	1993-09-17	600672
15a40a6b-05d5-653a-e92e-a1ecc835f62d	东阳光科	3.80	1993-09-17	600673
c65fcc12-85b4-25de-b220-eb95d1703367	川投能源	1.00	1993-09-24	600674
900caef8-5a27-9df1-8fa5-9562501689d3	中华企业	6.50	1993-09-24	600675
4b78ed65-193b-1aa8-83ad-4c53aa7a047a	交运股份	4.00	1993-09-28	600676
4e7d7774-463a-8b53-1b7a-ca9eda18e0d3	航天通信	1.50	1993-09-28	600677
41dcc991-b7ab-3790-1c8d-3785bca30da8	四川金顶	200.00	1993-10-08	600678
ba830ad0-575d-34ba-5b2c-002b98dd1dd6	上海凤凰	6.00	1993-10-08	600679
d8c7b9b0-0705-cc1f-d2b0-993988948207	*ST上普	5.00	1993-10-18	600680
33590c9e-a5f0-9fb5-cb15-0a71cf51857e	百川能源	4.00	1993-10-18	600681
166e5b05-07e8-15b8-0fb5-e3172fa2ff7c	南京新百	4.80	1993-10-18	600682
09f6fc7b-f887-be5e-0ac2-0ecbb6c39308	京投发展	6.50	1993-10-25	600683
ec75274c-aae8-646d-8660-279c6173ac25	珠江实业	6.95	1993-10-28	600684
01570008-909a-587a-d5c8-285065ed3dfb	中船防务	 	1993-10-28	600685
4aa636e6-bf57-4d45-f559-4ec9eae3e83d	金龙汽车	1.80	1993-11-08	600686
416440e2-ba85-4129-b875-9dd4678e3e89	刚泰控股	1.50	1993-11-08	600687
d92bd2c2-3dae-3b70-48ec-6353c76caabc	上海石化	 	1993-11-08	600688
427a20eb-c113-035e-977d-9b2bb5424de0	上海三毛	4.00	1993-11-08	600689
035ba2e5-ea8b-62c9-a26a-b92da42800eb	青岛海尔	7.38	1993-11-19	600690
2d16dabe-8438-dc2d-df22-b5645cdda76c	阳煤化工	3.50	1993-11-19	600691
6d1a612f-e1f6-a4cb-093e-2fc96f929691	亚通股份	2.80	1993-11-19	600692
0d33e92f-3089-3a38-dcae-0c12d925b912	东百集团	2.50	1993-11-22	600693
83136aa4-94bb-7537-c7cf-99466fab4c95	大商股份	6.20	1993-11-22	600694
f996da78-e570-a56e-913d-db407f56adf8	绿庭投资	4.00	1993-11-22	600695
2ccc014c-9887-817d-b87c-f5c3faede721	*ST匹凸	6.00	1993-12-06	600696
a590a369-3713-f049-de15-866bf7ccd29f	欧亚集团	4.20	1993-12-06	600697
2010eb3c-7143-f949-18a3-17851e70cb33	湖南天雁	6.68	1993-12-06	600698
926490cd-88df-bd62-b6a8-1f17cebaf072	均胜电子	3.20	1993-12-06	600699
083758c4-f070-07d7-cb12-14c92c5b0ef2	*ST数码	1.50	1996-04-30	600700
17a31bc6-0303-87d5-2b8e-9a1fb0dc4905	工大高新	4.50	1996-05-28	600701
2850427b-894f-b669-1422-167c9a098451	沱牌舍得	7.28	1996-05-24	600702
c7eb4405-6b83-e724-6ebe-8f9840478ab9	三安光电	7.58	1996-05-28	600703
6f879178-1d9e-7270-049d-a105d9e88ec7	物产中大	6.48	1996-06-06	600704
5f9ce6e1-4da5-6ebb-4293-3450e566d843	中航资本	3.50	1996-05-16	600705
afee8c06-d977-9822-551c-7424e9e86b93	曲江文旅	1.50	1996-05-16	600706
b140c3ca-778d-bac2-ffe1-e03253cf157b	彩虹股份	1.50	1996-05-20	600707
fd47af33-d247-dd43-8cb0-65c4f32731c1	光明地产	5.80	1996-06-06	600708
06e5cda3-e3ac-05cb-ecff-e9d8fe02c587	ST生态	8.38	1996-06-18	600709
db56a8ca-fc41-415f-05f0-ffcd5c9f26a6	*ST常林	4.58	1996-07-01	600710
e82ff884-2826-3134-e6ce-6f171e98117b	盛屯矿业	1.70	1996-05-31	600711
2875c924-1d9b-3209-8b59-41581e238d40	南宁百货	6.20	1996-06-26	600712
48a9c222-6a72-e822-986d-0b1aba296686	南京医药	5.98	1996-07-01	600713
3a1d5347-644c-f68b-f78a-7ee537c92bdc	金瑞矿业	4.85	1996-06-06	600714
6f8e83d5-c2b3-8a3a-00c5-61de2abf16a2	文投控股	5.06	1996-07-01	600715
654e447c-0d61-0e14-d830-0e7d6ab45f9a	凤凰股份	6.60	1996-07-02	600716
7c08c034-a3a8-3c2f-38dd-7c1130ded62e	天津港	1.40	1996-06-14	600717
d35ab908-3311-01a5-e31e-b029425bc923	东软集团	6.98	1996-06-18	600718
c20c498b-4cd6-0758-c3da-bc030cd9e8e9	大连热电	6.95	1996-07-16	600719
1a38f62d-4af9-6b3b-f308-b762785c1f35	祁连山	4.00	1996-07-16	600720
37cd7f61-676f-1cdf-c18a-eb30a0cacfe4	百花村	4.20	1996-06-26	600721
37460d2d-7655-184f-26b4-3c9b516af295	金牛化工	9.18	1996-06-26	600722
8162b4a1-c2a0-ba6c-74df-e3fdb9122514	首商股份	6.80	1996-07-16	600723
8ae261c1-c7d4-d312-064a-0d136edc29ed	宁波富达	5.80	1996-07-16	600724
9a593f7d-d535-00cb-66b3-823a82ce3b45	ST云维	4.85	1996-07-02	600725
a6541387-3a9e-75e4-c0f3-ef42c87c171e	华电能源	 	1996-07-01	600726
cd2715be-a631-6a1a-8214-3c3e58bf43cc	鲁北化工	6.28	1996-07-02	600727
e46636fe-e70a-5b75-e6b4-debe2067a80e	佳都科技	8.90	1996-07-16	600728
85467c09-e189-b1ef-de41-8dbe026c97be	重庆百货	1.50	1996-07-02	600729
396b3279-1589-0447-6639-1edc5cf75a9c	中国高科	4.80	1996-07-26	600730
7c67d415-c182-63b8-d001-6fff0daebfc0	湖南海利	6.10	1996-08-02	600731
fe832f27-f66d-ad12-5afd-fce201a018dc	ST新梅	5.18	1996-08-16	600732
1fcdec04-7b7d-3fed-8e36-065a7d4d2a4c	S*ST前锋	5.25	1996-08-16	600733
f598537f-8405-6152-f641-e742a6784084	实达集团	7.35	1996-08-08	600734
046d0379-f526-5b84-e64d-50cb1bd38e06	新华锦	1.00	1996-07-26	600735
0270a04f-d44e-ee41-1220-dea282c28c61	苏州高新	7.95	1996-08-15	600736
fd6673fe-3433-92f1-6596-502a1b1e5651	中粮糖业	5.78	1996-07-31	600737
b8e98da6-1514-ba24-c9f1-4a266def1642	兰州民百	10.00	1996-08-02	600738
daaa62c0-b62e-5dee-cbae-c8e1d6f3c494	辽宁成大	8.28	1996-08-19	600739
b167930b-88b7-a1e9-5b6e-4d92ce85187f	山西焦化	6.00	1996-08-08	600740
61669d95-3ea1-9c7e-ef4b-921a0458723d	华域汽车	5.80	1996-08-26	600741
0fdb0a87-115a-9359-06e9-7163f9856f81	一汽富维	8.18	1996-08-26	600742
2678a88b-5c73-5046-7a3f-579106e811ff	华远地产	6.18	1996-09-09	600743
a1d55187-8b2b-aa06-0757-9c54217e4d72	华银电力	8.10	1996-09-05	600744
23e6fe35-6c04-0a4b-7f38-ff03ba13b666	中茵股份	1.00	1996-08-28	600745
f6321074-1646-d04f-03dc-2f8595b3d1cc	江苏索普	5.80	1996-09-18	600746
1cdcd7ce-463b-8dfc-4686-5c8ccacaee31	*ST大控	6.10	1996-09-16	600747
780d978b-9636-c353-ef8b-9faf5ba2e634	上实发展	5.40	1996-09-25	600748
d4e91414-3ac8-65eb-2c47-c1e903d3ed7d	西藏旅游	4.00	1996-10-15	600749
b0936910-ff52-a9b8-9c76-caad3090bae6	江中药业	6.80	1996-09-23	600750
98d14263-6f5a-3ad7-6c66-ed30fa3378b6	天海投资	1.50	1996-09-09	600751
a7c726cd-4d18-c6c2-eefd-02ff81e59c6c	*ST哈慈	7.48	1996-09-25	600752
03b00e42-079a-46a8-a209-117e8c99687e	东方银星	5.18	1996-09-27	600753
bbbb8ac4-93ef-48a4-52d4-b8333b2a5261	锦江股份	 	1996-10-11	600754
1250f779-86e1-c04c-3bad-9d36bb6b8640	厦门国贸	10.68	1996-10-03	600755
0488de9e-e6f8-1d8a-665e-7e43dd3d4409	浪潮软件	5.60	1996-09-23	600756
a829002d-8e4e-8bda-cdb2-f04c9a9ed707	长江传媒	7.98	1996-10-03	600757
49c63b8d-3d64-5f29-dfb2-3b496542c49c	红阳能源	8.48	1996-10-29	600758
58ed0b21-83d6-af10-3e18-29914f8decff	洲际油气	1.00	1996-10-08	600759
ce2fc771-fafd-c71d-119a-a5a3ab827f6b	中航黑豹	13.38	1996-10-11	600760
a45442bd-57fb-709b-6d72-1266e714c96b	安徽合力	5.20	1996-10-09	600761
f3754f9b-5a8f-83cc-b487-33620b590baf	S*ST金荔	100.00	1996-10-25	600762
3a650942-1e51-fe6b-a36e-bd01d9654286	通策医疗	4.08	1996-10-30	600763
fc96d12f-5274-da15-a57e-7c70a4c77e93	中电广通	6.18	1996-11-04	600764
25d1c68c-e118-2599-af11-902928c35449	中航重机	5.80	1996-11-06	600765
8e425943-0eb3-37a5-9d30-39fa33ac3451	园城黄金	100.00	1996-10-28	600766
c8610426-acd6-f528-c1e7-a45e255377f8	*ST运盛	6.50	1996-11-15	600767
10c2c912-0718-6cb5-45e9-91de66d895b9	宁波富邦	5.20	1996-11-11	600768
0d34c594-677c-cbb6-72c3-6f149ad840b8	祥龙电业	5.88	1996-11-01	600769
22d928dc-c883-5f0e-5c6f-829c11ded60c	综艺股份	7.88	1996-11-20	600770
1c7dd588-7776-d9c9-cbc2-c7025d245040	广誉远	4.80	1996-11-05	600771
226a2b95-1c3f-fd88-b4bd-e369deaf50aa	S*ST龙昌	6.88	1996-11-04	600772
29858668-cb12-aee8-e3d1-c786367ebb59	西藏城投	5.36	1996-11-08	600773
2b1b8d61-3300-5591-5730-2e7f06f2529d	汉商集团	2.80	1996-11-08	600774
711aea62-2196-16d5-f3fe-84893739e496	南京熊猫	 	1996-11-18	600775
00068165-3513-89d5-536a-acc96eedbcb1	东方通信	 	1996-11-26	600776
90dbdb6d-a4cd-27e1-8a0c-ffc2936d58d2	新潮能源	100.00	1996-11-21	600777
f65a2f43-1aef-f56f-ff7e-a537594d0509	友好集团	4.20	1996-12-03	600778
37843f86-b03d-9c9e-7bb5-79c2193f3fd0	水井坊	4.76	1996-12-06	600779
7cd1ea70-cd8b-1dd0-dfb2-7e6275a1ca2d	通宝能源	4.76	1996-12-05	600780
40457086-f989-9ab5-e38b-5f3ed70758c0	辅仁药业	4.90	1996-12-18	600781
400a98a6-11b4-4526-9547-312c9e48cdec	新钢股份	6.89	1996-12-25	600782
b1ba7bc8-82ba-ca5a-26da-8abca23b2acc	鲁信创投	131.00	1996-12-25	600783
9f909f28-5fac-ef4f-3f4b-ff5a73e6824a	鲁银投资	6.58	1996-12-25	600784
b3629956-05de-b0e3-6df0-48059b3f6f6b	新华百货	4.05	1997-01-08	600785
9da88239-53a8-febf-76fb-114e53cfb863	东方锅炉	1.00	1996-12-27	600786
102335e6-1b67-4bf1-4f76-b559675a04c1	中储股份	4.10	1997-01-21	600787
cc409874-3a7b-3066-217f-0b9af0f70a92	*ST达曼	7.30	1996-12-30	600788
e11f4d41-918f-9385-61f1-91c847869ea1	鲁抗医药	6.30	1997-02-26	600789
2e79ac3b-aa28-62c2-b62a-78ae09482a6a	轻纺城	6.78	1997-02-28	600790
3b518787-0231-8a96-5e01-c555046f4e19	京能置业	4.02	1997-01-30	600791
79fde345-abc8-a9d5-9b85-e95201d5f16f	云煤能源	4.80	1997-01-23	600792
cef9b747-1657-3312-41b8-da676a8e2198	宜宾纸业	1.00	1997-02-20	600793
fe6765b5-0991-578a-52fe-33042f63aab3	保税科技	3.75	1997-03-06	600794
5d824c8d-2fda-f5f6-634a-a9539eb42f0b	国电电力	1.40	1997-03-18	600795
eba7e308-ac97-6700-85e1-5494c36d46ab	钱江生化	5.13	1997-04-08	600796
3f9d5b90-2bd1-2f02-a471-b083de242bdd	浙大网新	6.12	1997-04-18	600797
4e19937e-c0fc-c529-3d64-65684afc7678	宁波海运	6.45	1997-04-23	600798
f5880ac6-9f68-0517-2302-36427f5e51cc	*ST龙科	5.25	1997-04-16	600799
51cb5a45-eb07-01ad-f5c2-3bb5d96ac7f2	天津磁卡	3.10	1993-12-06	600800
a98336fb-4ac8-c222-722e-342706102120	华新水泥	3.80	1994-01-03	600801
54a65180-299f-d965-199c-f82113b6149b	福建水泥	2.68	1994-01-03	600802
4e27f6d4-8b49-4eef-badf-00350aecc6d4	新奥股份	5.00	1994-01-03	600803
9f518f16-d115-74b4-c2b1-b3b5a7bcc5c5	鹏博士	1.00	1994-01-03	600804
4e84e79b-e77a-f002-71c1-f4f74dc373e9	悦达投资	6.60	1994-01-03	600805
fe72cb6f-c475-a373-4873-ae1d826dc5dd	*ST昆机	 	1994-01-03	600806
088cc197-581f-907f-c22b-5ccaa0f7f469	天业股份	4.00	1994-01-03	600807
4ec71c21-0d63-0193-4767-f25c485625f6	马钢股份	 	1994-01-06	600808
b14f718d-5e82-9eeb-6a22-e92fed425f6a	山西汾酒	3.50	1994-01-06	600809
a0e59316-791d-b3bf-603f-f44024bc58d6	神马股份	4.68	1994-01-06	600810
9365541c-4c8a-5162-162b-25c239e8f262	东方集团	1.00	1994-01-06	600811
af024842-81b2-ce0e-2c53-7a0b0ea1ef73	华北制药	4.00	1994-01-14	600812
1709ed8d-9eed-bd82-965b-13137b910072	ST鞍一工	4.00	1994-01-14	600813
499f0f2a-348c-1f47-fda3-a5db8ce70e77	杭州解百	5.68	1994-01-14	600814
31332737-8109-2358-1589-8d90c2ce7b77	*ST厦工	5.00	1994-01-28	600815
d0161728-57b5-482c-dc12-c77f43d8a28b	安信信托	1.50	1994-01-28	600816
f911771d-05b1-6896-0f27-c3610922eb4c	*ST宏盛	24.50	1994-01-28	600817
60eb3084-19a3-9169-b3b9-447c5b96e323	中路股份	5.50	1994-01-28	600818
7be540f6-63ed-b0e8-6801-e00c8187cb53	耀皮玻璃	6.80	1994-01-28	600819
36e66e70-a0ff-95eb-8c06-c63432da41ea	隧道股份	3.40	1994-01-28	600820
99cde75d-9e91-f99e-93b2-d675e41dde40	津劝业	1.50	1994-01-28	600821
10cdf477-6691-12d9-a4d3-cf8aa40a95ae	上海物贸	3.70	1994-02-04	600822
0135d832-0faa-ac08-08b4-1784132d3e7a	世茂股份	5.00	1994-02-04	600823
3869ffc7-65bf-2251-d757-d9f95b8da141	益民集团	6.60	1994-02-04	600824
53feafef-f3a7-ca4b-32dd-4dba92a3f071	新华传媒	5.40	1994-02-04	600825
dd2c677b-a9a8-b5f4-7b61-9e440b1be59a	兰生股份	5.50	1994-02-04	600826
77e5baa5-261a-b506-4aae-dc9888a418ec	百联股份	5.20	1994-02-04	600827
83d86248-40c5-85b4-dbb9-a525547c1386	茂业商业	4.10	1994-02-24	600828
106d9ae6-d828-86fa-907d-dbefdb0fc098	人民同泰	5.20	1994-02-24	600829
f753903e-7820-df4f-612c-34b0c831ceb9	香溢融通	5.20	1994-02-24	600830
9d077682-e0e4-95ed-57ff-ddba7cbd55c1	广电网络	1.00	1994-02-24	600831
72280845-63e1-93ca-b20c-9bd8ddf7721b	东方明珠	51.00	1994-02-24	600832
93a54700-3dbc-819e-949e-7dd6180bb8cc	第一医药	4.10	1994-02-24	600833
e1619f25-2d1a-bd90-f339-cf417575db8b	申通地铁	15.00	1994-02-24	600834
8c668a1b-0533-2845-01ef-ca2913ac0593	上海机电	5.50	1994-02-24	600835
00db2b9c-09c9-cb5c-bc84-4ab260998147	界龙实业	4.00	1994-02-24	600836
52e8fc47-af8b-1875-7aa7-b4641fab7141	海通证券	5.00	1994-02-24	600837
4dc317da-a1c3-db7a-4771-8329aeefbb20	上海九百	5.00	1994-02-24	600838
361de5c4-9ede-ce56-030e-58f0f9009009	四川长虹	1.00	1994-03-11	600839
4fd3002e-0da1-d991-3f98-024899db5eb0	新湖创业	1.00	1994-03-11	600840
23afe8a6-3605-cdb0-a8b6-005a97ed9c53	上柴股份	5.20	1994-03-11	600841
96ffceb5-11d8-e822-d860-fa7c70e2f1d1	中西药业	5.00	1994-03-11	600842
3f679e07-b7ea-7782-f865-e839c3aa23ea	上工申贝	5.80	1994-03-11	600843
8facfca7-8122-c42a-d171-95d25ce8bd04	*ST丹科	5.80	1994-03-11	600844
b95e3bd8-6e52-f415-59f0-eacecbf3e22e	宝信软件	4.00	1994-03-11	600845
6c501090-3b1b-aa53-6fcd-c3d68180cff5	同济科技	6.00	1994-03-11	600846
fe1c7ac0-7544-313b-e73c-6d3ff2a61a8b	*ST万里	4.00	1994-03-24	600847
0ca5efaf-f964-f726-4181-6c450a67073d	上海临港	3.50	1994-03-24	600848
b299cefb-0452-2d79-f703-c0890c11f755	上药转换	4.50	1994-03-24	600849
38f97812-e050-f2b7-254f-992a68a76b46	华东电脑	3.00	1994-03-24	600850
eef4f2d3-8081-e539-647c-ea6bf2db15d3	海欣股份	7.00	1994-04-04	600851
0da6dc80-3126-3950-7952-9fafcaa955a0	*ST中川	4.38	1994-04-04	600852
fa1733e8-d52e-1123-4200-48d5c58381b8	龙建股份	4.90	1994-04-04	600853
01e565a7-e84a-b727-e3c4-180b8856feb9	春兰股份	8.00	1994-04-25	600854
74132d54-96ef-3331-db76-f47e15680425	航天长峰	3.00	1994-04-25	600855
919bc7c9-e7e1-62b4-6af5-fe79bb29f7b0	中天能源	4.80	1994-04-25	600856
87a83269-8c9c-fc84-f966-84b74eb6822e	宁波中百	5.80	1994-04-25	600857
e11b464b-96a7-f4f0-23e9-5de10dd07d1d	银座股份	200.00	1994-05-06	600858
e0fa4399-6540-b431-bc9c-51906102b270	王府井	8.00	1994-05-06	600859
d0057bbe-d67d-67cd-ad79-da68a4955c94	*ST京城	 	1994-05-06	600860
c9c93702-5135-4982-f5b6-cc046bd52f7e	北京城乡	6.00	1994-05-20	600861
43672673-1683-d177-5830-c81054bfe75b	中航高科	100.00	1994-05-20	600862
a7de5194-398f-50b4-40d6-0c923015082f	内蒙华电	3.90	1994-05-20	600863
6e73c4ee-5609-ec52-0915-e609b295b8c4	哈投股份	3.33	1994-08-09	600864
c8e5a7a9-efe7-bf4b-b8d3-2f8b947d7f9a	百大集团	5.80	1994-08-09	600865
4c44a3b4-1a83-ef87-2d21-6c9b0769366c	星湖科技	5.28	1994-08-18	600866
4717c263-06e5-9a7b-39ef-f44ca3fce4aa	通化东宝	6.50	1994-08-24	600867
a82c4289-a0db-93b1-b6c4-c5d626453676	梅雁吉祥	6.00	1994-09-12	600868
eca09f98-50aa-4521-31ef-b0c158da7190	智慧能源	9.58	1995-02-06	600869
81152339-5916-3d13-5140-6654dd1f9386	厦华电子	13.38	1995-02-28	600870
fc4f272b-74b1-684f-595e-7139b9b7cebf	石化油服	 	1995-04-11	600871
